Ticket_ID,Customer_Name,Customer_Age,Customer_Gender,Product_Purchased,Date,Ticket_Type,Ticket_Subject,Ticket_Status,Priority,Channel,First_Response_Time,Time_to_Resolution,Customer_Satisfaction_Rating,Category,Resolution_Duration,Priority_Score,Cluster_Name,Cluster_ID,Country,Latitude,Longitude,SLA_Breach,Efficiency_Score
305,Ryan Barnes,53,Female,Amazon Kindle,2021-03-06,Cancellation request,Software bug,Closed,Medium,Chat,2023-06-01 12:24:39,2023-06-01 21:20:39,5.0,Technical Issue,21.34416666666667,2,Fast & Satisfied,1,India,20.5937,78.9629,True,0.09370241674149844
307,Nathan Benson,32,Female,GoPro Action Camera,2021-07-05,Refund request,Peripheral compatibility,Closed,Low,Social media,2023-06-01 17:07:42,2023-06-01 20:10:42,2.0,Other,20.17833333333333,1,Standard Service,3,Germany,51.1657,10.4515,True,0.04955810688031718
311,Raymond Hernandez,53,Male,Nintendo Switch Pro Controller,2020-09-06,Technical issue,Peripheral compatibility,Closed,High,Social media,2023-06-01 13:51:48,2023-06-01 04:49:48,2.0,Other,4.83,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.6211180124223602
312,Bradley Jimenez,46,Female,Bose QuietComfort,2020-07-18,Refund request,Product setup,Closed,Critical,Chat,2023-06-01 07:18:48,2023-06-01 09:18:48,2.0,Other,9.313333333333333,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.4294917680744453
313,Tara Foster,46,Female,Microsoft Xbox Controller,2020-06-26,Technical issue,Battery life,Closed,Medium,Email,2023-06-01 00:13:50,2023-06-01 01:29:50,1.0,Other,1.497222222222222,2,Standard Service,3,India,20.5937,78.9629,False,1.3358070500927646
315,Mrs. Katherine Butler,30,Female,GoPro Hero,2021-01-15,Cancellation request,Payment issue,Closed,High,Email,2023-06-01 05:58:53,2023-06-01 05:41:53,2.0,Billing,5.698055555555555,3,High Priority Issues,2,India,20.5937,78.9629,False,0.5264953931653098
318,Tamara Olson,18,Male,Apple AirPods,2020-05-03,Technical issue,Cancellation request,Closed,Low,Chat,2023-06-01 07:32:56,2023-05-31 23:53:56,4.0,Feature Request,23.89888888888889,1,Fast & Satisfied,1,India,20.5937,78.9629,True,0.04184294946301548
321,James Galvan,27,Other,Nest Thermostat,2021-08-09,Cancellation request,Software bug,Closed,Medium,Email,2023-06-01 12:49:01,2023-06-01 05:11:01,4.0,Technical Issue,5.183611111111111,2,Fast & Satisfied,1,India,20.5937,78.9629,False,0.3858314131075505
323,Cindy Hale,70,Male,Canon DSLR Camera,2021-11-24,Refund request,Battery life,Closed,Critical,Social media,2023-06-01 06:48:03,2023-05-31 23:56:03,3.0,Other,23.93416666666667,4,High Priority Issues,2,Germany,51.1657,10.4515,True,0.1671251001009714
326,Karen Cook,52,Female,Microsoft Surface,2020-01-27,Refund request,Hardware issue,Closed,Low,Phone,2023-06-01 00:41:07,2023-06-01 11:28:07,4.0,Technical Issue,11.46861111111111,1,Fast & Satisfied,1,India,20.5937,78.9629,False,0.08719451643374428
330,Marie Cobb,45,Female,GoPro Hero,2021-10-21,Refund request,Product recommendation,Closed,Medium,Chat,2023-06-01 04:28:12,2023-06-01 09:59:12,5.0,Other,9.986666666666666,2,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.20026702269692925
333,Cindy Black,21,Male,Fitbit Versa Smartwatch,2020-04-18,Technical issue,Delivery problem,Closed,Medium,Social media,2023-06-01 18:11:18,2023-06-01 19:56:18,2.0,Order & Delivery,19.93833333333333,2,Standard Service,3,India,20.5937,78.9629,True,0.10030928696815182
334,Shannon Hill,41,Other,Nintendo Switch Pro Controller,2021-02-06,Technical issue,Installation support,Closed,Medium,Phone,2023-06-01 10:39:19,2023-05-31 23:46:19,2.0,Other,23.77194444444444,2,Standard Service,3,India,20.5937,78.9629,True,0.08413278958623029
339,Edward Thompson,45,Male,iPhone,2021-02-07,Technical issue,Product compatibility,Closed,Critical,Social media,2023-06-01 08:44:25,2023-06-01 16:42:25,3.0,Other,16.70694444444445,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.2394213982874719
340,Bradley Nelson,33,Male,Roomba Robot Vacuum,2020-02-25,Product inquiry,Data loss,Closed,Low,Email,2023-06-01 15:40:26,2023-06-01 11:02:26,1.0,Other,11.04055555555555,1,Standard Service,3,UK,55.3781,-3.436,False,0.0905751522165753
343,Joshua Glover,21,Male,Sony PlayStation,2021-01-20,Cancellation request,Cancellation request,Closed,Low,Chat,2023-06-01 15:44:28,2023-06-01 21:15:28,5.0,Feature Request,21.25777777777778,1,Fast & Satisfied,1,UK,55.3781,-3.436,True,0.04704160568680744
345,Leslie Gomez,52,Other,HP Pavilion,2021-05-16,Technical issue,Network problem,Closed,High,Phone,2023-06-01 05:24:31,2023-06-01 17:25:31,3.0,Other,17.42527777777778,3,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.17216368302753024
346,Hannah Gibbs,54,Male,Garmin Forerunner,2021-04-12,Technical issue,Payment issue,Closed,High,Social media,2023-06-01 15:56:32,2023-06-01 07:13:32,5.0,Billing,7.225555555555555,3,Fast & Satisfied,1,India,20.5937,78.9629,False,0.41519298785176073
350,Matthew Richardson,28,Female,LG OLED,2020-07-15,Billing inquiry,Battery life,Closed,Critical,Email,2023-05-31 23:30:36,2023-06-01 17:25:36,3.0,Other,17.42666666666667,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.22953328232593723
351,Ryan Murillo,70,Other,Garmin Forerunner,2021-10-27,Cancellation request,Product compatibility,Closed,Critical,Social media,2023-06-01 07:33:38,2023-06-01 17:15:38,2.0,Other,17.26055555555556,4,High Priority Issues,2,USA,37.0902,-95.7129,False,0.23174225111847818
353,Lisa Smith,47,Male,Bose SoundLink Speaker,2020-12-14,Refund request,Installation support,Closed,High,Email,2023-06-01 16:10:40,2023-06-01 10:42:40,2.0,Other,10.71111111111111,3,High Priority Issues,2,UK,55.3781,-3.436,False,0.2800829875518672
354,Shannon Brooks,52,Male,Nest Thermostat,2021-12-29,Cancellation request,Refund request,Closed,Critical,Chat,2023-06-01 19:19:42,2023-06-01 04:54:42,4.0,Billing,4.911666666666667,4,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.8143875127248048
357,Kimberly Davenport,38,Male,iPhone,2021-10-14,Technical issue,Cancellation request,Closed,High,Chat,2023-06-01 01:05:47,2023-06-01 20:42:47,2.0,Feature Request,20.71305555555556,3,High Priority Issues,2,Germany,51.1657,10.4515,True,0.14483618758968442
361,Andrea Cruz,42,Male,Nintendo Switch Pro Controller,2020-02-05,Cancellation request,Network problem,Closed,Medium,Email,2023-06-01 06:19:52,2023-06-01 08:39:52,5.0,Other,8.664444444444445,2,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.2308284175429597
362,Denise Taylor,50,Other,Bose QuietComfort,2020-12-05,Product inquiry,Product compatibility,Closed,Medium,Chat,2023-06-01 12:47:54,2023-06-01 14:54:54,4.0,Other,14.915,2,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.1340931947703654
365,Cindy Garza,33,Male,GoPro Action Camera,2021-09-25,Cancellation request,Payment issue,Closed,High,Chat,2023-06-01 15:03:58,2023-06-01 20:10:58,1.0,Billing,20.18277777777778,3,High Priority Issues,2,UK,55.3781,-3.436,True,0.14864158110600345
366,Alison Carroll,22,Male,Bose QuietComfort,2020-02-02,Billing inquiry,Peripheral compatibility,Closed,Medium,Social media,2023-06-01 11:34:59,2023-06-01 07:18:59,3.0,Other,7.316388888888889,2,Standard Service,3,Germany,51.1657,10.4515,False,0.27335889745244696
371,Brandon Mathews,24,Male,Roomba Robot Vacuum,2020-10-31,Refund request,Account access,Closed,Medium,Email,2023-06-01 14:12:04,2023-05-31 23:26:04,2.0,Authentication,23.43444444444444,2,Standard Service,3,Canada,56.1304,-106.3468,True,0.08534445972215639
372,Daniel Lowe,39,Other,Amazon Kindle,2021-02-21,Cancellation request,Battery life,Closed,Medium,Email,2023-05-31 22:20:05,2023-05-31 22:59:05,1.0,Other,22.98472222222222,2,Standard Service,3,Germany,51.1657,10.4515,True,0.08701432110701554
373,Travis Harris,32,Male,GoPro Action Camera,2021-11-04,Refund request,Battery life,Closed,Medium,Social media,2023-06-01 14:52:06,2023-06-01 21:08:06,5.0,Other,21.135,2,Fast & Satisfied,1,India,20.5937,78.9629,True,0.09462976105985332
374,Lisa Mcdowell,24,Other,GoPro Hero,2021-06-01,Technical issue,Cancellation request,Closed,Critical,Phone,2023-06-01 10:52:08,2023-06-01 11:42:08,1.0,Feature Request,11.70222222222222,4,High Priority Issues,2,USA,37.0902,-95.7129,False,0.3418154196733764
376,Cynthia Ramos MD,30,Female,Lenovo ThinkPad,2021-08-12,Product inquiry,Refund request,Closed,Low,Phone,2023-06-01 19:50:11,2023-06-01 20:11:11,1.0,Billing,20.18638888888889,1,Standard Service,3,Germany,51.1657,10.4515,True,0.049538330283056514
379,Thomas Garcia,42,Other,Nintendo Switch,2020-07-19,Refund request,Data loss,Closed,Medium,Email,2023-06-01 18:31:15,2023-05-31 22:18:15,4.0,Other,22.30416666666667,2,Fast & Satisfied,1,USA,37.0902,-95.7129,True,0.08966934429291984
381,Tracy Guerrero,37,Female,GoPro Hero,2020-05-03,Product inquiry,Peripheral compatibility,Closed,Low,Email,2023-06-01 07:09:19,2023-06-01 13:10:19,5.0,Other,13.17194444444444,1,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.0759189354478163
382,Christopher Jones,62,Male,Sony PlayStation,2021-09-07,Product inquiry,Refund request,Closed,High,Email,2023-06-01 01:57:20,2023-05-31 23:14:20,4.0,Billing,23.23888888888889,3,Fast & Satisfied,1,India,20.5937,78.9629,True,0.12909395170929955
384,Antonio Herrera,37,Other,Sony 4K HDR TV,2020-12-16,Refund request,Display issue,Closed,High,Social media,2023-06-01 08:19:21,2023-06-01 13:00:21,3.0,Technical Issue,13.00583333333333,3,High Priority Issues,2,India,20.5937,78.9629,False,0.23066572691740891
386,Rachel Ballard,49,Female,Google Nest,2020-10-25,Technical issue,Software bug,Closed,Medium,Chat,2023-06-01 15:49:25,2023-06-01 11:32:25,4.0,Technical Issue,11.54027777777778,2,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.17330605367673604
387,Michael Mitchell,52,Male,iPhone,2021-07-17,Cancellation request,Hardware issue,Closed,Critical,Email,2023-06-01 17:25:27,2023-05-31 23:21:27,2.0,Technical Issue,23.3575,4,High Priority Issues,2,Germany,51.1657,10.4515,True,0.1712512041100289
388,David Zimmerman,22,Female,Adobe Photoshop,2020-12-08,Billing inquiry,Data loss,Closed,High,Chat,2023-06-01 16:17:28,2023-06-01 17:28:28,4.0,Other,17.47444444444444,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.17167927767533545
391,Aaron Reed,19,Other,Bose SoundLink Speaker,2021-07-09,Technical issue,Display issue,Closed,High,Phone,2023-06-01 05:20:33,2023-06-01 17:47:33,4.0,Technical Issue,17.7925,3,Fast & Satisfied,1,India,20.5937,78.9629,False,0.16861036953772657
395,April Wolf,43,Female,Microsoft Surface,2020-02-26,Product inquiry,Refund request,Closed,Critical,Chat,2023-06-01 16:18:38,2023-06-01 12:07:38,1.0,Billing,12.12722222222222,4,High Priority Issues,2,India,20.5937,78.9629,False,0.3298364560905218
396,Devon Bauer,21,Female,GoPro Action Camera,2020-12-26,Technical issue,Delivery problem,Closed,Low,Phone,2023-05-31 21:55:39,2023-06-01 08:31:39,2.0,Order & Delivery,8.5275,1,Standard Service,3,USA,37.0902,-95.7129,False,0.11726766344180592
403,Julie Burns,51,Female,Sony 4K HDR TV,2021-06-01,Cancellation request,Cancellation request,Closed,Medium,Social media,2023-06-01 10:23:49,2023-06-01 08:51:49,3.0,Feature Request,8.863611111111112,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.225641668494782
404,Ryan Taylor,67,Other,Google Nest,2021-11-11,Billing inquiry,Installation support,Closed,Low,Phone,2023-06-01 02:42:50,2023-05-31 22:34:50,1.0,Other,22.58055555555556,1,Standard Service,3,Germany,51.1657,10.4515,True,0.0442858900233731
405,Tony Marsh,69,Male,Asus ROG,2021-08-30,Cancellation request,Battery life,Closed,Critical,Social media,2023-06-01 08:45:51,2023-06-01 13:11:51,2.0,Other,13.1975,4,High Priority Issues,2,Canada,56.1304,-106.3468,False,0.3030877060049252
409,Renee Castro,49,Female,Dyson Vacuum Cleaner,2020-03-20,Product inquiry,Product compatibility,Closed,Critical,Email,2023-06-01 16:44:58,2023-06-01 02:29:58,2.0,Other,2.499444444444444,4,High Priority Issues,2,UK,55.3781,-3.436,False,1.6003556345854637
412,Jaime Harvey,19,Male,Amazon Kindle,2021-05-16,Refund request,Hardware issue,Closed,Low,Phone,2023-06-01 05:07:02,2023-06-01 06:59:02,4.0,Technical Issue,6.983888888888889,1,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.14318669954657545
419,Kara Wright PhD,47,Female,Garmin Forerunner,2020-06-17,Technical issue,Software bug,Closed,Low,Chat,2023-05-31 22:20:10,2023-06-01 20:41:10,2.0,Technical Issue,20.68611111111111,1,Standard Service,3,USA,37.0902,-95.7129,True,0.04834161407278099
429,Jenna Ellis,35,Male,Philips Hue Lights,2020-04-21,Refund request,Hardware issue,Closed,High,Phone,2023-06-01 17:08:26,2023-06-01 06:23:26,3.0,Technical Issue,6.390555555555555,3,High Priority Issues,2,USA,37.0902,-95.7129,False,0.4694427540641572
430,Gina Cherry,64,Male,Sony 4K HDR TV,2021-02-12,Refund request,Data loss,Closed,Low,Chat,2023-06-01 15:09:28,2023-06-01 16:26:28,1.0,Other,16.44111111111111,1,Standard Service,3,India,20.5937,78.9629,False,0.06082313982564034
438,Timothy Holder,69,Female,Canon EOS,2021-04-25,Cancellation request,Product setup,Closed,Critical,Social media,2023-06-01 10:05:35,2023-06-01 16:12:35,4.0,Other,16.20972222222222,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.2467654871047897
439,Taylor Burnett,57,Other,MacBook Pro,2021-05-22,Product inquiry,Delivery problem,Closed,Medium,Social media,2023-06-01 02:04:37,2023-06-01 01:54:37,2.0,Order & Delivery,1.910277777777778,2,Standard Service,3,USA,37.0902,-95.7129,False,1.0469681547186271
440,Dr. Shane Day,55,Other,LG OLED,2021-10-29,Cancellation request,Network problem,Closed,Low,Email,2023-06-01 20:32:38,2023-06-01 20:08:38,2.0,Other,20.14388888888889,1,Standard Service,3,India,20.5937,78.9629,True,0.04964284729308586
442,Suzanne Miller,39,Male,Amazon Kindle,2020-05-27,Technical issue,Data loss,Closed,Medium,Chat,2023-06-01 17:31:42,2023-06-01 04:43:42,2.0,Other,4.728333333333333,2,Standard Service,3,India,20.5937,78.9629,False,0.42298202326401135
444,Veronica White,36,Male,Canon DSLR Camera,2021-04-22,Refund request,Delivery problem,Closed,Medium,Phone,2023-06-01 05:17:44,2023-06-01 12:06:44,3.0,Order & Delivery,12.11222222222222,2,Standard Service,3,UK,55.3781,-3.436,False,0.16512246582882306
445,Dr. Lindsay Hernandez,56,Female,Google Nest,2020-11-24,Technical issue,Display issue,Closed,Medium,Phone,2023-06-01 17:19:46,2023-06-01 14:40:46,1.0,Technical Issue,14.67944444444444,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.13624493812209065
450,Walter Young,47,Other,Canon DSLR Camera,2020-02-04,Refund request,Software bug,Closed,Critical,Chat,2023-06-01 21:08:53,2023-06-01 05:56:53,1.0,Technical Issue,5.948055555555555,4,High Priority Issues,2,Germany,51.1657,10.4515,False,0.6724886751039089
454,Tamara Ferguson DVM,21,Female,Nikon D,2021-04-01,Billing inquiry,Account access,Closed,High,Social media,2023-06-01 15:48:59,2023-05-31 23:53:59,1.0,Authentication,23.89972222222222,3,High Priority Issues,2,USA,37.0902,-95.7129,True,0.1255244714606167
456,Denise Huang,28,Male,Fitbit Versa Smartwatch,2021-03-14,Refund request,Cancellation request,Closed,Low,Social media,2023-06-01 04:01:02,2023-06-01 06:25:02,5.0,Feature Request,6.417222222222223,1,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.15583066401177387
459,Dana Flowers,58,Male,Amazon Echo,2020-07-13,Refund request,Delivery problem,Closed,Low,Email,2023-06-01 21:18:05,2023-06-01 11:28:05,5.0,Order & Delivery,11.46805555555556,1,Fast & Satisfied,1,India,20.5937,78.9629,False,0.08719874046263773
460,Denise Jones,40,Female,PlayStation,2021-02-20,Product inquiry,Payment issue,Closed,Low,Email,2023-06-01 12:21:07,2023-06-01 11:52:07,1.0,Billing,11.86861111111111,1,Standard Service,3,UK,55.3781,-3.436,False,0.08425585695227843
462,Marissa Johnston,52,Other,Google Nest,2020-09-22,Billing inquiry,Delivery problem,Closed,Critical,Email,2023-05-31 23:15:11,2023-06-01 13:29:11,3.0,Order & Delivery,13.48638888888889,4,High Priority Issues,2,UK,55.3781,-3.436,False,0.2965953327428889
464,Michael Miller,51,Other,Canon EOS,2020-07-17,Product inquiry,Cancellation request,Closed,Medium,Social media,2023-06-01 05:55:14,2023-06-01 08:26:14,2.0,Feature Request,8.437222222222223,2,Standard Service,3,Canada,56.1304,-106.3468,False,0.23704484098241915
468,Dean Jones,19,Female,Microsoft Xbox Controller,2020-04-26,Billing inquiry,Delivery problem,Closed,Critical,Chat,2023-06-01 13:09:20,2023-06-01 07:01:20,5.0,Order & Delivery,7.022222222222222,4,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.569620253164557
469,Edward Scott,38,Female,GoPro Action Camera,2020-09-16,Cancellation request,Network problem,Closed,Low,Email,2023-06-01 04:59:22,2023-05-31 23:16:22,2.0,Other,23.27277777777778,1,Standard Service,3,Germany,51.1657,10.4515,True,0.042968656752046974
471,Michael Hammond,65,Other,Nintendo Switch,2021-04-26,Refund request,Data loss,Closed,Critical,Phone,2023-06-01 19:40:25,2023-06-01 12:24:25,3.0,Other,12.40694444444444,4,High Priority Issues,2,India,20.5937,78.9629,False,0.3224000895555806
473,Amanda Davis,42,Female,Samsung Soundbar,2021-06-04,Cancellation request,Refund request,Closed,Medium,Phone,2023-06-01 13:13:26,2023-06-01 10:51:26,4.0,Billing,10.85722222222222,2,Fast & Satisfied,1,India,20.5937,78.9629,False,0.18420917975745796
475,Holly Simon,60,Other,Canon DSLR Camera,2021-12-02,Product inquiry,Account access,Closed,Low,Social media,2023-06-01 11:53:30,2023-06-01 02:25:30,1.0,Authentication,2.425,1,Standard Service,3,Canada,56.1304,-106.3468,False,0.4123711340206186
484,Brandi Torres,37,Other,Amazon Kindle,2020-09-24,Technical issue,Product setup,Closed,Low,Phone,2023-06-01 21:39:41,2023-06-01 00:26:41,5.0,Other,0.4447222222222222,1,Fast & Satisfied,1,India,20.5937,78.9629,False,2.248594628357277
485,Carrie Wise,70,Female,Canon DSLR Camera,2021-07-25,Technical issue,Data loss,Closed,Critical,Chat,2023-06-01 18:13:43,2023-06-01 07:18:43,5.0,Other,7.311944444444444,4,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.547050108270334
486,Karen Torres,33,Female,Dyson Vacuum Cleaner,2021-06-20,Product inquiry,Product compatibility,Closed,Medium,Phone,2023-06-01 00:38:44,2023-06-01 12:23:44,5.0,Other,12.39555555555556,2,Fast & Satisfied,1,USA,37.0902,-95.7129,False,0.16134815346002146
493,Susan Green MD,66,Male,Autodesk AutoCAD,2020-03-16,Billing inquiry,Account access,Closed,Critical,Chat,2023-06-01 16:51:55,2023-06-01 06:56:55,4.0,Authentication,6.948611111111111,4,Fast & Satisfied,1,Canada,56.1304,-106.3468,False,0.5756546072356586
496,Kenneth Larson,33,Other,Fitbit Charge,2021-12-04,Technical issue,Account access,Closed,Low,Social media,2023-06-01 05:41:59,2023-06-01 21:03:59,1.0,Authentication,21.06638888888889,1,Standard Service,3,Germany,51.1657,10.4515,True,0.04746898033993064
497,Michael Morgan,66,Other,Sony PlayStation,2020-11-06,Technical issue,Installation support,Closed,Medium,Phone,2023-06-01 05:25:00,2023-06-01 11:38:00,1.0,Other,11.63333333333333,2,Standard Service,3,Germany,51.1657,10.4515,False,0.17191977077363904
501,Scott Turner,66,Other,Garmin Forerunner,2020-08-22,Cancellation request,Product compatibility,Closed,High,Chat,2023-06-01 07:59:07,2023-06-01 16:30:07,5.0,Other,16.50194444444444,3,Fast & Satisfied,1,UK,55.3781,-3.436,False,0.18179675795781647
502,April Rogers,59,Female,Canon DSLR Camera,2021-05-29,Billing inquiry,Hardware issue,Closed,Critical,Phone,2023-06-01 17:38:08,2023-06-01 17:52:08,2.0,Technical Issue,17.86888888888889,4,High Priority Issues,2,USA,37.0902,-95.7129,True,0.2238527546325084
504,William Lane,43,Female,Sony Xperia,2021-08-20,Technical issue,Cancellation request,Closed,Medium,Phone,2023-06-01 13:38:12,2023-06-01 17:04:12,3.0,Feature Request,17.07,2,Standard Service,3,India,20.5937,78.9629,False,0.11716461628588166
510,Sean Tucker,40,Male,Asus ROG,2021-12-15,Product inquiry,Product compatibility,Closed,High,Chat,2023-06-01 09:28:20,2023-06-01 16:42:20,5.0,Other,16.70555555555556,3,Fast & Satisfied,1,Germany,51.1657,10.4515,False,0.17958097771865641
512,Steven Pham,43,Other,Canon EOS,2021-09-16,Product inquiry,Battery life,Closed,Low,Phone,2023-06-01 03:19:23,2023-06-01 08:45:23,2.0,Other,8.756388888888889,1,Standard Service,3,Germany,51.1657,10.4515,False,0.11420232845858579
