Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,First_Response_Minutes,First_Response_Date,Average_First_Response_Minutes,Priority_Avg_Response,Location,Latitude,Longitude
211,Lydia Lewis,39,Male,Sony 4K HDR TV,2020-01-16,Technical issue,Software bug,Pending Customer Response,Low,Phone,0.0,42,2023-05-31,30,20,India,20.5937,78.9629
214,Steven Moore,62,Male,Apple AirPods,2021-12-24,Billing inquiry,Installation support,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
215,Jeanne Duncan,28,Male,Asus ROG,2020-03-03,Product inquiry,Display issue,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
216,Damon Kelly,59,Female,Sony 4K HDR TV,2021-09-13,Billing inquiry,Peripheral compatibility,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
217,Angela Thompson,18,Female,Samsung Galaxy,2021-01-03,Technical issue,Delivery problem,Pending Customer Response,High,Chat,0.0,14,2023-06-01,30,20,UK,55.3781,-3.436
218,Manuel Wilkerson,20,Other,Nintendo Switch,2020-12-02,Billing inquiry,Battery life,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
219,Jennifer Jones,44,Male,Philips Hue Lights,2021-02-12,Billing inquiry,Battery life,Pending Customer Response,Critical,Email,0.0,12,2023-06-01,30,20,USA,37.0902,-95.7129
222,Richard Smith,34,Other,Dyson Vacuum Cleaner,2021-03-27,Billing inquiry,Installation support,Pending Customer Response,Critical,Chat,0.0,14,2023-06-01,30,20,UK,55.3781,-3.436
223,Renee Brown,64,Other,Samsung Soundbar,2021-02-05,Cancellation request,Account access,Pending Customer Response,Critical,Phone,0.0,25,2023-05-31,30,20,India,20.5937,78.9629
224,Allison King,67,Female,Lenovo ThinkPad,2020-05-27,Refund request,Product recommendation,Pending Customer Response,Low,Chat,0.0,58,2023-05-31,30,20,UK,55.3781,-3.436
225,Allen Jones,59,Male,GoPro Hero,2020-11-16,Refund request,Network problem,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
226,Heather Hood,35,Female,PlayStation,2020-03-29,Technical issue,Product recommendation,Closed,High,Chat,4.0,24,2023-06-01,30,20,UK,55.3781,-3.436
227,Angelica Tucker,53,Female,Apple AirPods,2021-01-04,Billing inquiry,Product recommendation,Closed,High,Phone,4.0,50,2023-05-31,30,20,India,20.5937,78.9629
228,Caroline Cummings,56,Male,HP Pavilion,2020-03-08,Cancellation request,Product recommendation,Pending Customer Response,Low,Phone,0.0,59,2023-06-01,30,20,India,20.5937,78.9629
229,Andrew Adams,32,Male,Sony PlayStation,2020-07-21,Billing inquiry,Product recommendation,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
231,Ricardo Alexander,65,Male,Dyson Vacuum Cleaner,2020-06-29,Refund request,Display issue,Pending Customer Response,Low,Chat,0.0,17,2023-06-01,30,20,UK,55.3781,-3.436
232,Amanda Johnson,55,Male,Fitbit Versa Smartwatch,2020-10-31,Technical issue,Account access,Pending Customer Response,High,Phone,0.0,58,2023-06-01,30,20,India,20.5937,78.9629
233,Stephanie Bailey,40,Male,HP Pavilion,2021-03-21,Technical issue,Display issue,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
234,Rachel Jones,67,Other,Bose SoundLink Speaker,2021-02-01,Refund request,Hardware issue,Pending Customer Response,High,Chat,0.0,13,2023-06-01,30,20,UK,55.3781,-3.436
235,Ashley Wiggins,65,Female,Dyson Vacuum Cleaner,2020-03-29,Cancellation request,Product compatibility,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
236,Ruth Fritz,18,Female,Canon EOS,2020-12-04,Billing inquiry,Peripheral compatibility,Pending Customer Response,Critical,Email,0.0,47,2023-06-01,30,20,USA,37.0902,-95.7129
237,Leslie Watson,40,Male,iPhone,2021-01-07,Refund request,Refund request,Closed,Critical,Phone,3.0,21,2023-06-01,30,20,India,20.5937,78.9629
239,Christopher Henderson,69,Female,LG Smart TV,2021-01-21,Refund request,Product compatibility,Pending Customer Response,Critical,Email,0.0,22,2023-06-01,30,20,USA,37.0902,-95.7129
240,Sara Meza,48,Male,Nest Thermostat,2020-02-22,Cancellation request,Software bug,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
243,Chelsea James,30,Male,Fitbit Charge,2021-05-29,Technical issue,Delivery problem,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
244,Nicholas Scott,43,Other,LG Washing Machine,2020-05-21,Technical issue,Delivery problem,Pending Customer Response,Critical,Chat,0.0,35,2023-06-01,30,20,UK,55.3781,-3.436
245,Kathleen Thornton,66,Female,Microsoft Office,2020-01-15,Cancellation request,Installation support,Pending Customer Response,Medium,Phone,0.0,7,2023-06-01,30,20,India,20.5937,78.9629
246,Andrea Wood,55,Male,iPhone,2020-04-07,Billing inquiry,Product setup,Pending Customer Response,Medium,Phone,0.0,19,2023-06-01,30,20,India,20.5937,78.9629
247,Sean Irwin,59,Male,GoPro Hero,2020-02-09,Technical issue,Account access,Pending Customer Response,Medium,Chat,0.0,42,2023-06-01,30,20,UK,55.3781,-3.436
248,Edward Bush,37,Other,Microsoft Xbox Controller,2020-01-22,Billing inquiry,Hardware issue,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
250,David Madden,35,Male,Sony PlayStation,2021-09-20,Refund request,Product compatibility,Closed,High,Chat,3.0,11,2023-06-01,30,20,UK,55.3781,-3.436
251,Zachary Weiss,19,Female,Roomba Robot Vacuum,2021-07-27,Technical issue,Product setup,Closed,Critical,Phone,2.0,16,2023-06-01,30,20,India,20.5937,78.9629
255,Wayne Jefferson,51,Female,Google Pixel,2021-05-15,Refund request,Installation support,Pending Customer Response,Low,Email,0.0,2,2023-06-01,30,20,USA,37.0902,-95.7129
257,Sierra Stone,58,Female,Google Nest,2021-07-18,Cancellation request,Installation support,Pending Customer Response,High,Chat,0.0,10,2023-06-01,30,20,UK,55.3781,-3.436
259,Melissa Green,59,Female,Nintendo Switch,2021-02-05,Product inquiry,Cancellation request,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
262,Matthew Taylor,42,Female,Canon DSLR Camera,2021-01-22,Billing inquiry,Hardware issue,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
263,John Stewart,48,Male,Microsoft Surface,2021-12-11,Product inquiry,Hardware issue,Closed,Medium,Chat,2.0,45,2023-06-01,30,20,UK,55.3781,-3.436
264,Diane Flowers,52,Male,GoPro Hero,2021-01-23,Product inquiry,Display issue,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
266,Emily Hill,29,Male,LG OLED,2020-04-27,Cancellation request,Product compatibility,Closed,Medium,Chat,2.0,19,2023-06-01,30,20,UK,55.3781,-3.436
267,Garrett Shah,20,Female,Amazon Echo,2020-10-03,Technical issue,Product setup,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
269,Dennis Miller,69,Female,Microsoft Surface,2020-08-21,Cancellation request,Refund request,Pending Customer Response,Medium,Phone,0.0,4,2023-06-01,30,20,India,20.5937,78.9629
271,Patrick Byrd,63,Male,Xbox,2021-01-08,Billing inquiry,Data loss,Closed,Critical,Phone,1.0,7,2023-06-01,30,20,India,20.5937,78.9629
272,Sydney Rogers,44,Other,Amazon Kindle,2021-07-15,Refund request,Payment issue,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
273,John Fitzgerald,43,Male,LG OLED,2021-10-25,Technical issue,Cancellation request,Pending Customer Response,Critical,Chat,0.0,24,2023-06-01,30,20,UK,55.3781,-3.436
274,Mary Barber,35,Other,Samsung Galaxy,2020-04-05,Technical issue,Hardware issue,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
275,Bonnie Haley,53,Male,Sony 4K HDR TV,2021-04-16,Cancellation request,Product setup,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
276,Lisa Brown,61,Female,Bose SoundLink Speaker,2021-05-01,Refund request,Network problem,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
277,William Mckinney,63,Female,Bose QuietComfort,2021-12-01,Billing inquiry,Product recommendation,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
278,Brandon Brown,39,Female,Autodesk AutoCAD,2020-02-26,Billing inquiry,Refund request,Closed,Medium,Chat,4.0,36,2023-06-01,30,20,UK,55.3781,-3.436
281,Mark Lambert,33,Male,Bose SoundLink Speaker,2021-05-08,Product inquiry,Refund request,Closed,Critical,Chat,2.0,22,2023-06-01,30,20,UK,55.3781,-3.436
285,Gina Hunter,35,Female,Microsoft Xbox Controller,2020-03-24,Billing inquiry,Payment issue,Pending Customer Response,Low,Phone,0.0,22,2023-05-31,30,20,India,20.5937,78.9629
287,Richard Salas,25,Other,Nintendo Switch,2021-10-23,Technical issue,Cancellation request,Pending Customer Response,Critical,Phone,0.0,38,2023-06-01,30,20,India,20.5937,78.9629
288,Patrick Thomas,37,Other,LG OLED,2020-07-06,Product inquiry,Product setup,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
289,Robert Palmer,54,Other,Garmin Forerunner,2020-10-21,Refund request,Delivery problem,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
290,Cameron Bennett,30,Other,Bose SoundLink Speaker,2020-03-21,Refund request,Product setup,Pending Customer Response,Critical,Email,0.0,49,2023-06-01,30,20,USA,37.0902,-95.7129
291,Darryl Edwards,58,Other,Roomba Robot Vacuum,2020-04-04,Billing inquiry,Payment issue,Pending Customer Response,Low,Chat,0.0,57,2023-05-31,30,20,UK,55.3781,-3.436
293,Adrian Ford,35,Female,Philips Hue Lights,2021-12-09,Billing inquiry,Product compatibility,Closed,High,Email,2.0,29,2023-06-01,30,20,USA,37.0902,-95.7129
295,Brian Li,58,Female,Philips Hue Lights,2020-09-03,Product inquiry,Cancellation request,Closed,Critical,Phone,3.0,49,2023-06-01,30,20,India,20.5937,78.9629
296,Nicholas Henderson,29,Female,Dyson Vacuum Cleaner,2021-03-20,Refund request,Data loss,Open,Medium,Email,0.0,0,,30,20,USA,37.0902,-95.7129
298,Amy Byrd,24,Male,Apple AirPods,2020-09-12,Cancellation request,Cancellation request,Closed,Critical,Phone,2.0,14,2023-06-01,30,20,India,20.5937,78.9629
299,Stephen Lambert,22,Other,GoPro Hero,2020-06-26,Product inquiry,Network problem,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
300,Kristine Bennett,68,Female,Canon DSLR Camera,2021-10-06,Cancellation request,Product recommendation,Pending Customer Response,Medium,Phone,0.0,56,2023-06-01,30,20,India,20.5937,78.9629
303,Tara Stevenson,44,Male,Amazon Kindle,2020-01-22,Product inquiry,Peripheral compatibility,Closed,Medium,Phone,1.0,50,2023-06-01,30,20,India,20.5937,78.9629
305,Ryan Barnes,53,Female,Amazon Kindle,2021-03-06,Cancellation request,Software bug,Closed,Medium,Chat,5.0,25,2023-06-01,30,20,UK,55.3781,-3.436
306,Whitney Mitchell,33,Female,Microsoft Xbox Controller,2020-08-17,Cancellation request,Refund request,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
309,Chelsea Diaz,19,Other,Fitbit Versa Smartwatch,2021-04-20,Product inquiry,Delivery problem,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
310,Clayton Vaughn,62,Female,Samsung Galaxy,2020-07-17,Technical issue,Software bug,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
312,Bradley Jimenez,46,Female,Bose QuietComfort,2020-07-18,Refund request,Product setup,Closed,Critical,Chat,2.0,19,2023-06-01,30,20,UK,55.3781,-3.436
313,Tara Foster,46,Female,Microsoft Xbox Controller,2020-06-26,Technical issue,Battery life,Closed,Medium,Email,1.0,14,2023-06-01,30,20,USA,37.0902,-95.7129
314,Joe Collins,18,Male,Amazon Echo,2021-07-04,Product inquiry,Cancellation request,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
315,Mrs. Katherine Butler,30,Female,GoPro Hero,2021-01-15,Cancellation request,Payment issue,Closed,High,Email,2.0,59,2023-06-01,30,20,USA,37.0902,-95.7129
316,Daniel Robles,33,Other,Fitbit Versa Smartwatch,2020-09-02,Cancellation request,Hardware issue,Pending Customer Response,Critical,Chat,0.0,2,2023-05-31,30,20,UK,55.3781,-3.436
317,Daniel Ryan,52,Male,Samsung Galaxy,2021-08-15,Cancellation request,Hardware issue,Open,High,Chat,0.0,0,,30,20,UK,55.3781,-3.436
318,Tamara Olson,18,Male,Apple AirPods,2020-05-03,Technical issue,Cancellation request,Closed,Low,Chat,4.0,33,2023-06-01,30,20,UK,55.3781,-3.436
319,Mitchell Kidd,28,Female,Nintendo Switch,2021-09-10,Billing inquiry,Refund request,Pending Customer Response,Medium,Email,0.0,52,2023-06-01,30,20,USA,37.0902,-95.7129
320,Jamie Green,29,Female,Nest Thermostat,2021-07-06,Refund request,Hardware issue,Open,Critical,Phone,0.0,0,,30,20,India,20.5937,78.9629
321,James Galvan,27,Other,Nest Thermostat,2021-08-09,Cancellation request,Software bug,Closed,Medium,Email,4.0,49,2023-06-01,30,20,USA,37.0902,-95.7129
322,Tyler Stewart,66,Female,Adobe Photoshop,2020-10-12,Billing inquiry,Product setup,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
325,Helen Holloway,66,Other,LG Washing Machine,2020-03-11,Product inquiry,Battery life,Pending Customer Response,Low,Phone,0.0,35,2023-06-01,30,20,India,20.5937,78.9629
326,Karen Cook,52,Female,Microsoft Surface,2020-01-27,Refund request,Hardware issue,Closed,Low,Phone,4.0,41,2023-06-01,30,20,India,20.5937,78.9629
327,Charles Brooks,69,Male,GoPro Action Camera,2020-07-14,Product inquiry,Account access,Pending Customer Response,Critical,Email,0.0,58,2023-06-01,30,20,USA,37.0902,-95.7129
329,Sharon Long,58,Female,Nikon D,2021-08-09,Technical issue,Product compatibility,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
330,Marie Cobb,45,Female,GoPro Hero,2021-10-21,Refund request,Product recommendation,Closed,Medium,Chat,5.0,28,2023-06-01,30,20,UK,55.3781,-3.436
331,Carrie Cole,55,Other,Apple AirPods,2020-08-06,Refund request,Product recommendation,Open,Low,Phone,0.0,0,,30,20,India,20.5937,78.9629
332,James Price,49,Male,Canon EOS,2020-07-09,Cancellation request,Account access,Pending Customer Response,Medium,Phone,0.0,5,2023-06-01,30,20,India,20.5937,78.9629
334,Shannon Hill,41,Other,Nintendo Switch Pro Controller,2021-02-06,Technical issue,Installation support,Closed,Medium,Phone,2.0,39,2023-06-01,30,20,India,20.5937,78.9629
335,Tammy Stevenson,63,Female,Xbox,2021-04-20,Product inquiry,Product recommendation,Pending Customer Response,High,Email,0.0,51,2023-06-01,30,20,USA,37.0902,-95.7129
336,Louis Reynolds,36,Female,Google Nest,2021-06-29,Cancellation request,Installation support,Open,High,Phone,0.0,0,,30,20,India,20.5937,78.9629
337,Jason Nicholson,33,Male,Amazon Echo,2020-10-16,Technical issue,Product compatibility,Pending Customer Response,Critical,Phone,0.0,18,2023-06-01,30,20,India,20.5937,78.9629
338,Brian Gutierrez,56,Other,Nintendo Switch Pro Controller,2021-06-16,Technical issue,Account access,Open,High,Email,0.0,0,,30,20,USA,37.0902,-95.7129
340,Bradley Nelson,33,Male,Roomba Robot Vacuum,2020-02-25,Product inquiry,Data loss,Closed,Low,Email,1.0,40,2023-06-01,30,20,USA,37.0902,-95.7129
341,Katherine Fleming,25,Female,Canon DSLR Camera,2020-11-05,Billing inquiry,Cancellation request,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
342,Todd Garrett,20,Female,Amazon Kindle,2021-11-25,Cancellation request,Product compatibility,Pending Customer Response,Critical,Email,0.0,26,2023-06-01,30,20,USA,37.0902,-95.7129
343,Joshua Glover,21,Male,Sony PlayStation,2021-01-20,Cancellation request,Cancellation request,Closed,Low,Chat,5.0,44,2023-06-01,30,20,UK,55.3781,-3.436
344,Jeffrey Powell,48,Other,Dyson Vacuum Cleaner,2021-08-16,Product inquiry,Refund request,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
345,Leslie Gomez,52,Other,HP Pavilion,2021-05-16,Technical issue,Network problem,Closed,High,Phone,3.0,25,2023-06-01,30,20,India,20.5937,78.9629
347,James Johnson,63,Female,Philips Hue Lights,2021-05-17,Technical issue,Cancellation request,Open,Low,Email,0.0,0,,30,20,USA,37.0902,-95.7129
348,Erica Boyer,44,Female,Microsoft Office,2021-03-19,Refund request,Product recommendation,Open,Medium,Chat,0.0,0,,30,20,UK,55.3781,-3.436
349,Mark Castro,52,Male,Autodesk AutoCAD,2021-10-13,Technical issue,Battery life,Pending Customer Response,Medium,Email,0.0,28,2023-06-01,30,20,USA,37.0902,-95.7129
350,Matthew Richardson,28,Female,LG OLED,2020-07-15,Billing inquiry,Battery life,Closed,Critical,Email,3.0,31,2023-05-31,30,20,USA,37.0902,-95.7129
352,Ryan Reed,51,Female,Google Nest,2021-12-19,Cancellation request,Account access,Pending Customer Response,Medium,Phone,0.0,33,2023-06-01,30,20,India,20.5937,78.9629
353,Lisa Smith,47,Male,Bose SoundLink Speaker,2020-12-14,Refund request,Installation support,Closed,High,Email,2.0,11,2023-06-01,30,20,USA,37.0902,-95.7129
354,Shannon Brooks,52,Male,Nest Thermostat,2021-12-29,Cancellation request,Refund request,Closed,Critical,Chat,4.0,20,2023-06-01,30,20,UK,55.3781,-3.436
355,Joan Smith,51,Male,PlayStation,2020-07-11,Billing inquiry,Product recommendation,Pending Customer Response,Medium,Phone,0.0,24,2023-05-31,30,20,India,20.5937,78.9629
357,Kimberly Davenport,38,Male,iPhone,2021-10-14,Technical issue,Cancellation request,Closed,High,Chat,2.0,6,2023-06-01,30,20,UK,55.3781,-3.436
360,Ashley Thomas,24,Male,MacBook Pro,2020-08-21,Billing inquiry,Product recommendation,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
361,Andrea Cruz,42,Male,Nintendo Switch Pro Controller,2020-02-05,Cancellation request,Network problem,Closed,Medium,Email,5.0,20,2023-06-01,30,20,USA,37.0902,-95.7129
362,Denise Taylor,50,Other,Bose QuietComfort,2020-12-05,Product inquiry,Product compatibility,Closed,Medium,Chat,4.0,48,2023-06-01,30,20,UK,55.3781,-3.436
363,Stephanie Gilbert,21,Male,Nintendo Switch Pro Controller,2021-03-14,Product inquiry,Hardware issue,Open,Low,Chat,0.0,0,,30,20,UK,55.3781,-3.436
364,Cindy Thomas,48,Male,Google Nest,2020-08-21,Refund request,Battery life,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
365,Cindy Garza,33,Male,GoPro Action Camera,2021-09-25,Cancellation request,Payment issue,Closed,High,Chat,1.0,4,2023-06-01,30,20,UK,55.3781,-3.436
367,Tracy Bentley,51,Other,Sony Xperia,2021-07-08,Cancellation request,Hardware issue,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
368,Stephanie Douglas,29,Female,Roomba Robot Vacuum,2021-03-08,Billing inquiry,Peripheral compatibility,Open,Critical,Chat,0.0,0,,30,20,UK,55.3781,-3.436
369,Theresa Duran,29,Other,Amazon Kindle,2020-09-19,Cancellation request,Account access,Pending Customer Response,Low,Chat,0.0,29,2023-06-01,30,20,UK,55.3781,-3.436
370,Lisa Stanton,62,Male,LG OLED,2021-11-17,Product inquiry,Software bug,Pending Customer Response,Low,Chat,0.0,26,2023-06-01,30,20,UK,55.3781,-3.436
371,Brandon Mathews,24,Male,Roomba Robot Vacuum,2020-10-31,Refund request,Account access,Closed,Medium,Email,2.0,12,2023-06-01,30,20,USA,37.0902,-95.7129
372,Daniel Lowe,39,Other,Amazon Kindle,2021-02-21,Cancellation request,Battery life,Closed,Medium,Email,1.0,20,2023-05-31,30,20,USA,37.0902,-95.7129
374,Lisa Mcdowell,24,Other,GoPro Hero,2021-06-01,Technical issue,Cancellation request,Closed,Critical,Phone,1.0,52,2023-06-01,30,20,India,20.5937,78.9629
375,Kenneth Esparza,63,Male,LG Washing Machine,2020-02-21,Product inquiry,Installation support,Pending Customer Response,Low,Email,0.0,34,2023-06-01,30,20,USA,37.0902,-95.7129
376,Cynthia Ramos MD,30,Female,Lenovo ThinkPad,2021-08-12,Product inquiry,Refund request,Closed,Low,Phone,1.0,50,2023-06-01,30,20,India,20.5937,78.9629
377,Eric Harris,28,Male,GoPro Action Camera,2021-05-10,Refund request,Hardware issue,Pending Customer Response,Low,Email,0.0,7,2023-06-01,30,20,USA,37.0902,-95.7129
378,Leslie Smith,51,Female,Google Nest,2020-12-17,Cancellation request,Product setup,Open,Medium,Phone,0.0,0,,30,20,India,20.5937,78.9629
379,Thomas Garcia,42,Other,Nintendo Switch,2020-07-19,Refund request,Data loss,Closed,Medium,Email,4.0,31,2023-06-01,30,20,USA,37.0902,-95.7129
381,Tracy Guerrero,37,Female,GoPro Hero,2020-05-03,Product inquiry,Peripheral compatibility,Closed,Low,Email,5.0,9,2023-06-01,30,20,USA,37.0902,-95.7129
382,Christopher Jones,62,Male,Sony PlayStation,2021-09-07,Product inquiry,Refund request,Closed,High,Email,4.0,57,2023-06-01,30,20,USA,37.0902,-95.7129
383,Yolanda Wilson,42,Other,Microsoft Surface,2020-04-28,Billing inquiry,Product setup,Open,Critical,Email,0.0,0,,30,20,USA,37.0902,-95.7129
386,Rachel Ballard,49,Female,Google Nest,2020-10-25,Technical issue,Software bug,Closed,Medium,Chat,4.0,49,2023-06-01,30,20,UK,55.3781,-3.436
387,Michael Mitchell,52,Male,iPhone,2021-07-17,Cancellation request,Hardware issue,Closed,Critical,Email,2.0,25,2023-06-01,30,20,USA,37.0902,-95.7129
388,David Zimmerman,22,Female,Adobe Photoshop,2020-12-08,Billing inquiry,Data loss,Closed,High,Chat,4.0,17,2023-06-01,30,20,UK,55.3781,-3.436
389,Stanley Smith,33,Female,Nikon D,2020-08-09,Refund request,Hardware issue,Pending Customer Response,Medium,Chat,0.0,36,2023-06-01,30,20,UK,55.3781,-3.436
390,Rodney Shields,40,Other,Canon EOS,2021-09-12,Billing inquiry,Delivery problem,Pending Customer Response,Medium,Email,0.0,38,2023-06-01,30,20,USA,37.0902,-95.7129
391,Aaron Reed,19,Other,Bose SoundLink Speaker,2021-07-09,Technical issue,Display issue,Closed,High,Phone,4.0,21,2023-06-01,30,20,India,20.5937,78.9629
