Ticket ID,Customer Name,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Resolution_Duration,Priority_Score,resolution_hours,Region,Latitude,Longitude,Cluster_Size,Performance_Score
147,Katherine Gould,39,Male,Lenovo ThinkPad,11-07-2021,Cancellation Request,Battery life,Open,Low,Email,,,-1,1,,Other Global,0,0,1695,
148,Tyler Miller MD,22,Female,Apple AirPods,06-10-2020,Billing Inquiry,Product compatibility,Closed,Low,Social media,01-06-2023 13:45,31-05-2023 23:28,967,1,14.283333333333331,Other Global,0,0,1634,3.91
149,Rebecca Nelson,40,Other,LG Washing Machine,24-10-2021,Refund Request,Installation support,Closed,High,Chat,01-06-2023 08:45,01-06-2023 13:55,585,3,5.166666666666667,Other Global,0,0,1752,7.8
150,Kenneth Cruz,64,Female,Philips Hue Lights,18-03-2021,Technical Issue,Peripheral compatibility,Closed,Critical,Email,01-06-2023 16:34,01-06-2023 20:02,805,4,3.466666666666667,Other Global,0,0,1747,8.52
151,Samantha Jackson,29,Female,Google Pixel,14-10-2020,Refund Request,Product recommendation,Closed,Critical,Email,01-06-2023 15:33,01-06-2023 06:51,960,4,8.7,Other Global,0,0,1752,6.29
152,Molly Wood,45,Other,Xbox,24-12-2021,Refund Request,Display issue,Pending Customer Response,Medium,Phone,01-06-2023 12:33,,-1,2,,Other Global,0,0,1752,
153,Nicole Thomas,46,Other,GoPro Hero,19-10-2021,Product Inquiry,Account access,Pending Customer Response,Low,Social media,01-06-2023 15:58,,-1,1,,North America,37.09,-95.71,1641,
154,Amy Johnson,58,Male,GoPro Action Camera,12-03-2020,Technical Issue,Cancellation request,Pending Customer Response,Medium,Social media,01-06-2023 02:50,,-1,2,,Other Global,0,0,1747,
155,Lauren Johnson,55,Female,Roomba Robot Vacuum,09-06-2021,Technical Issue,Product recommendation,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1747,
156,John Terry,52,Male,HP Pavilion,29-01-2020,Cancellation Request,Delivery problem,Open,Low,Chat,,,-1,1,,Other Global,0,0,1695,
157,Thomas Prince,20,Male,Asus ROG,11-12-2020,Product Inquiry,Delivery problem,Open,Low,Social media,,,-1,1,,Other Global,0,0,1641,
158,Nancy Moore,69,Male,Nintendo Switch,29-01-2020,Technical Issue,Refund request,Open,Medium,Phone,,,-1,2,,Other Global,0,0,1747,
159,Christopher Jenkins,35,Male,Dyson Vacuum Cleaner,30-11-2021,Product Inquiry,Hardware issue,Pending Customer Response,Low,Social media,01-06-2023 02:19,,-1,1,,Other Global,0,0,1641,
160,Tammy Wolf,55,Other,Sony Xperia,03-02-2021,Billing Inquiry,Cancellation request,Pending Customer Response,High,Email,01-06-2023 19:33,,-1,3,,Other Global,0,0,1634,
161,Jenna Travis,19,Female,Lenovo ThinkPad,19-07-2020,Refund Request,Account access,Pending Customer Response,High,Email,01-06-2023 10:20,,-1,3,,Other Global,0,0,1752,
162,William Huerta,29,Female,HP Pavilion,06-01-2020,Refund Request,Product setup,Closed,High,Phone,01-06-2023 03:19,01-06-2023 15:58,1242,3,12.65,Other Global,0,0,1752,4.61
163,Sarah Dougherty,30,Male,Bose SoundLink Speaker,23-10-2021,Refund Request,Payment issue,Closed,Critical,Phone,01-06-2023 21:38,01-06-2023 10:37,586,4,11.016666666666667,Other Global,0,0,1752,5.31
164,Brett Wu,34,Male,Microsoft Office,11-11-2020,Cancellation Request,Product recommendation,Closed,Medium,Phone,01-06-2023 19:15,01-06-2023 09:02,932,2,10.216666666666669,Latin America,-14.23,-51.92,1695,5.65
165,Rebecca Patton,24,Male,HP Pavilion,21-05-2021,Billing Inquiry,Product setup,Closed,Low,Social media,01-06-2023 19:39,01-06-2023 21:26,741,1,1.7833333333333334,Other Global,0,0,1634,9.24
166,Joel Jones,33,Male,Bose QuietComfort,25-07-2020,Product Inquiry,Network problem,Pending Customer Response,Low,Email,01-06-2023 07:21,,-1,1,,Other Global,0,0,1641,
167,Steven Johnson,32,Female,Xbox,03-04-2020,Refund Request,Battery life,Closed,Medium,Email,01-06-2023 04:35,01-06-2023 07:29,1154,2,2.9,Other Global,0,0,1752,8.76
168,Michael Coleman,41,Male,Garmin Forerunner,31-01-2020,Technical Issue,Delivery problem,Closed,Medium,Chat,01-06-2023 12:41,01-06-2023 06:19,1217,2,6.366666666666666,Other Global,0,0,1747,7.29
169,Erica Turner,51,Other,Lenovo ThinkPad,03-09-2021,Billing Inquiry,Delivery problem,Open,High,Social media,,,-1,3,,Other Global,0,0,1634,
170,Sara Jones,30,Male,Sony Xperia,04-08-2020,Product Inquiry,Network problem,Closed,Medium,Phone,01-06-2023 14:14,01-06-2023 11:08,1031,2,3.1,Other Global,0,0,1641,8.68
171,Angel Saunders,44,Female,Microsoft Office,24-12-2021,Billing Inquiry,Product setup,Closed,Low,Social media,01-06-2023 15:42,01-06-2023 18:36,524,1,2.9,Latin America,-14.23,-51.92,1634,8.76
172,Anna Williams,33,Female,Sony PlayStation,11-12-2020,Refund Request,Refund request,Open,Low,Chat,,,-1,1,,Other Global,0,0,1752,
173,Tiffany Davis,36,Other,Nest Thermostat,27-01-2020,Cancellation Request,Product compatibility,Pending Customer Response,Medium,Social media,01-06-2023 10:53,,-1,2,,Other Global,0,0,1695,
174,Seth Foster,50,Other,Lenovo ThinkPad,01-10-2021,Refund Request,Product recommendation,Pending Customer Response,Medium,Email,31-05-2023 23:10,,-1,2,,Other Global,0,0,1752,
175,Mike Ball,37,Male,LG Smart TV,05-10-2021,Technical Issue,Data loss,Pending Customer Response,Critical,Chat,01-06-2023 19:22,,-1,4,,Europe,54.52,15.25,1747,
176,Mark Wright,42,Other,PlayStation,18-10-2021,Technical Issue,Delivery problem,Closed,Medium,Email,01-06-2023 13:14,01-06-2023 07:23,591,2,5.85,Other Global,0,0,1747,7.51
177,Sierra French,49,Female,Sony 4K HDR TV,16-11-2021,Technical Issue,Refund request,Pending Customer Response,Medium,Email,01-06-2023 02:45,,-1,2,,Other Global,0,0,1747,
178,Michelle Payne,27,Other,Dyson Vacuum Cleaner,21-09-2020,Cancellation Request,Product recommendation,Pending Customer Response,High,Phone,01-06-2023 11:03,,-1,3,,Other Global,0,0,1695,
179,Emma Brock,25,Other,Adobe Photoshop,19-04-2020,Billing Inquiry,Peripheral compatibility,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1634,
180,Gabrielle Camacho,58,Female,Google Pixel,03-06-2021,Billing Inquiry,Data loss,Pending Customer Response,Critical,Phone,01-06-2023 18:36,,-1,4,,Other Global,0,0,1634,
181,Jeff Hart,60,Other,MacBook Pro,17-11-2021,Refund Request,Product compatibility,Pending Customer Response,Medium,Email,01-06-2023 03:33,,-1,2,,Other Global,0,0,1752,
182,Dustin Ford,34,Other,Amazon Kindle,26-11-2020,Cancellation Request,Account access,Pending Customer Response,Critical,Social media,01-06-2023 20:47,,-1,4,,Other Global,0,0,1695,
183,James Roman,33,Female,Samsung Soundbar,18-04-2021,Product Inquiry,Delivery problem,Closed,High,Chat,01-06-2023 01:29,01-06-2023 06:34,774,3,5.083333333333333,Other Global,0,0,1641,7.83
184,Teresa Rivera,32,Female,Google Pixel,16-03-2020,Billing Inquiry,Network problem,Closed,Medium,Phone,31-05-2023 23:38,01-06-2023 03:51,1172,2,4.216666666666667,Other Global,0,0,1634,8.2
185,Stephanie Moore,29,Female,Roomba Robot Vacuum,17-10-2021,Refund Request,Product setup,Pending Customer Response,High,Chat,01-06-2023 13:47,,-1,3,,Other Global,0,0,1752,
186,Kaitlyn Rose,50,Other,Sony 4K HDR TV,19-03-2021,Technical Issue,Software bug,Open,Low,Phone,,,-1,1,,Other Global,0,0,1747,
187,Matthew Thompson,33,Female,iPhone,23-04-2021,Product Inquiry,Refund request,Pending Customer Response,Medium,Phone,01-06-2023 07:30,,-1,2,,Asia-Pacific,1.35,103.81,1641,
188,Melissa Long,46,Male,Lenovo ThinkPad,19-01-2021,Cancellation Request,Network problem,Pending Customer Response,Low,Phone,01-06-2023 17:14,,-1,1,,Other Global,0,0,1695,
189,Beth Gonzales,37,Other,Roomba Robot Vacuum,10-01-2021,Refund Request,Product compatibility,Closed,High,Phone,01-06-2023 15:58,01-06-2023 07:32,872,3,8.433333333333334,Other Global,0,0,1752,6.41
190,Terry Johnson,46,Other,LG Smart TV,25-04-2020,Technical Issue,Display issue,Open,Critical,Social media,,,-1,4,,Europe,54.52,15.25,1747,
191,Regina Castillo,70,Other,iPhone,09-02-2021,Refund Request,Product setup,Pending Customer Response,Critical,Phone,01-06-2023 03:09,,-1,4,,Asia-Pacific,1.35,103.81,1752,
192,Jesus Cross,57,Female,Fitbit Charge,14-10-2020,Product Inquiry,Delivery problem,Pending Customer Response,Low,Email,31-05-2023 23:17,,-1,1,,Other Global,0,0,1641,
193,Brandon Holland,58,Other,GoPro Hero,28-10-2021,Product Inquiry,Account access,Closed,Medium,Phone,01-06-2023 21:31,31-05-2023 22:49,580,2,22.7,North America,37.09,-95.71,1641,0.33
194,Tiffany Wilson,18,Male,GoPro Hero,03-09-2021,Cancellation Request,Refund request,Pending Customer Response,Critical,Chat,01-06-2023 05:08,,-1,4,,North America,37.09,-95.71,1695,
195,Cynthia Allen,57,Male,Samsung Soundbar,15-06-2021,Billing Inquiry,Payment issue,Closed,Medium,Social media,01-06-2023 04:08,01-06-2023 11:49,716,2,7.683333333333334,Other Global,0,0,1634,6.73
196,Andre Jones,29,Other,Nest Thermostat,11-06-2020,Refund Request,Product compatibility,Open,High,Social media,,,-1,3,,Other Global,0,0,1752,
197,Kelly Brown,66,Female,HP Pavilion,08-08-2021,Refund Request,Display issue,Pending Customer Response,Low,Social media,01-06-2023 18:04,,-1,1,,Other Global,0,0,1752,
198,Riley Hobbs,30,Male,MacBook Pro,28-01-2021,Refund Request,Delivery problem,Closed,High,Chat,01-06-2023 02:54,31-05-2023 22:36,853,3,4.3,Other Global,0,0,1752,8.17
199,Michael Young,60,Female,Amazon Echo,23-07-2021,Cancellation Request,Product setup,Closed,Critical,Chat,01-06-2023 01:07,01-06-2023 19:24,678,4,18.28333333333333,Other Global,0,0,1695,2.21
200,Sierra Cole,66,Other,Canon EOS,19-09-2020,Product Inquiry,Software bug,Closed,Medium,Chat,01-06-2023 12:39,01-06-2023 20:34,985,2,7.916666666666667,North America,37.09,-95.71,1641,6.63
201,Michelle Miller,51,Other,Asus ROG,13-01-2021,Product Inquiry,Cancellation request,Open,Critical,Email,,,-1,4,,Other Global,0,0,1641,
202,Jamie Snyder,55,Other,Garmin Forerunner,16-12-2021,Refund Request,Delivery problem,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1752,
203,Jennifer Hays,26,Female,Lenovo ThinkPad,01-04-2021,Billing Inquiry,Product setup,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1634,
204,Cameron Boyd,46,Male,LG OLED,19-05-2020,Product Inquiry,Battery life,Pending Customer Response,Low,Phone,31-05-2023 23:25,,-1,1,,Other Global,0,0,1641,
205,Hector Perez,43,Female,Google Nest,11-06-2020,Cancellation Request,Software bug,Closed,High,Phone,01-06-2023 17:47,01-06-2023 17:50,1085,3,0.05,Other Global,0,0,1695,9.98
206,Mary Williams,55,Male,Sony Xperia,24-11-2020,Refund Request,Delivery problem,Closed,Medium,Phone,01-06-2023 13:56,01-06-2023 11:18,919,2,2.6333333333333333,Other Global,0,0,1752,8.88
207,James Pittman,47,Male,Roomba Robot Vacuum,04-11-2020,Billing Inquiry,Software bug,Open,High,Phone,,,-1,3,,Other Global,0,0,1634,
208,Amy Church,48,Female,Nest Thermostat,27-07-2021,Billing Inquiry,Display issue,Pending Customer Response,Critical,Email,01-06-2023 00:51,,-1,4,,Other Global,0,0,1634,
209,Brenda Freeman,38,Male,Canon EOS,12-03-2021,Refund Request,Account access,Open,High,Email,,,-1,3,,North America,37.09,-95.71,1752,
210,Michael Phillips,62,Other,Nintendo Switch Pro Controller,04-02-2020,Technical Issue,Delivery problem,Closed,Low,Chat,01-06-2023 21:50,01-06-2023 20:10,1213,1,1.6666666666666667,Other Global,0,0,1747,9.29
211,Lydia Lewis,39,Male,Sony 4K HDR TV,16-01-2020,Technical Issue,Software bug,Pending Customer Response,Low,Phone,31-05-2023 23:41,,-1,1,,Other Global,0,0,1747,
212,Jacob Villarreal,49,Other,LG Smart TV,06-04-2020,Product Inquiry,Battery life,Pending Customer Response,Low,Social media,01-06-2023 12:37,,-1,1,,Europe,54.52,15.25,1641,
213,Kevin Moore,34,Female,GoPro Action Camera,15-04-2021,Technical Issue,Network problem,Open,Medium,Social media,,,-1,2,,Other Global,0,0,1747,
214,Steven Moore,62,Male,Apple AirPods,24-12-2021,Billing Inquiry,Installation support,Open,High,Phone,,,-1,3,,Other Global,0,0,1634,
215,Jeanne Duncan,28,Male,Asus ROG,03-03-2020,Product Inquiry,Display issue,Open,Low,Email,,,-1,1,,Other Global,0,0,1641,
216,Damon Kelly,59,Female,Sony 4K HDR TV,13-09-2021,Billing Inquiry,Peripheral compatibility,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1634,
217,Angela Thompson,18,Female,Samsung Galaxy,03-01-2021,Technical Issue,Delivery problem,Pending Customer Response,High,Chat,01-06-2023 14:13,,-1,3,,Asia-Pacific,1.35,103.81,1747,
218,Manuel Wilkerson,20,Other,Nintendo Switch,02-12-2020,Billing Inquiry,Battery life,Open,Low,Chat,,,-1,1,,Other Global,0,0,1634,
219,Jennifer Jones,44,Male,Philips Hue Lights,12-02-2021,Billing Inquiry,Battery life,Pending Customer Response,Critical,Email,01-06-2023 03:11,,-1,4,,Other Global,0,0,1634,
220,Brendan Lang II,65,Female,Canon EOS,23-09-2021,Technical Issue,Refund request,Closed,Critical,Social media,01-06-2023 09:57,01-06-2023 11:02,616,4,1.0833333333333333,North America,37.09,-95.71,1747,9.54
221,Jacqueline Weaver,70,Female,Sony Xperia,21-03-2021,Billing Inquiry,Installation support,Closed,Medium,Social media,01-06-2023 13:53,01-06-2023 05:45,802,2,8.133333333333333,Other Global,0,0,1634,6.53
222,Richard Smith,34,Other,Dyson Vacuum Cleaner,27-03-2021,Billing Inquiry,Installation support,Pending Customer Response,Critical,Chat,01-06-2023 09:13,,-1,4,,Other Global,0,0,1634,
223,Renee Brown,64,Other,Samsung Soundbar,05-02-2021,Cancellation Request,Account access,Pending Customer Response,Critical,Phone,31-05-2023 23:24,,-1,4,,Other Global,0,0,1695,
224,Allison King,67,Female,Lenovo ThinkPad,27-05-2020,Refund Request,Product recommendation,Pending Customer Response,Low,Chat,31-05-2023 22:57,,-1,1,,Other Global,0,0,1752,
225,Allen Jones,59,Male,GoPro Hero,16-11-2020,Refund Request,Network problem,Open,Medium,Chat,,,-1,2,,North America,37.09,-95.71,1752,
226,Heather Hood,35,Female,PlayStation,29-03-2020,Technical Issue,Product recommendation,Closed,High,Chat,01-06-2023 12:23,31-05-2023 21:54,1158,3,14.483333333333333,Other Global,0,0,1747,3.83
227,Angelica Tucker,53,Female,Apple AirPods,04-01-2021,Billing Inquiry,Product recommendation,Closed,High,Phone,31-05-2023 22:49,01-06-2023 16:11,878,3,17.366666666666667,Other Global,0,0,1634,2.6
228,Caroline Cummings,56,Male,HP Pavilion,08-03-2020,Cancellation Request,Product recommendation,Pending Customer Response,Low,Phone,01-06-2023 04:59,,-1,1,,Other Global,0,0,1695,
229,Andrew Adams,32,Male,Sony PlayStation,21-07-2020,Billing Inquiry,Product recommendation,Open,Low,Phone,,,-1,1,,Other Global,0,0,1634,
230,Rhonda Gomez,66,Male,Microsoft Xbox Controller,20-02-2021,Technical Issue,Hardware issue,Closed,Critical,Social media,01-06-2023 08:10,01-06-2023 10:40,831,4,2.5,Other Global,0,0,1747,8.93
231,Ricardo Alexander,65,Male,Dyson Vacuum Cleaner,29-06-2020,Refund Request,Display issue,Pending Customer Response,Low,Chat,01-06-2023 16:17,,-1,1,,Other Global,0,0,1752,
232,Amanda Johnson,55,Male,Fitbit Versa Smartwatch,31-10-2020,Technical Issue,Account access,Pending Customer Response,High,Phone,01-06-2023 00:58,,-1,3,,Other Global,0,0,1747,
233,Stephanie Bailey,40,Male,HP Pavilion,21-03-2021,Technical Issue,Display issue,Open,High,Email,,,-1,3,,Other Global,0,0,1747,
234,Rachel Jones,67,Other,Bose SoundLink Speaker,01-02-2021,Refund Request,Hardware issue,Pending Customer Response,High,Chat,01-06-2023 13:13,,-1,3,,Other Global,0,0,1752,
235,Ashley Wiggins,65,Female,Dyson Vacuum Cleaner,29-03-2020,Cancellation Request,Product compatibility,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1695,
236,Ruth Fritz,18,Female,Canon EOS,04-12-2020,Billing Inquiry,Peripheral compatibility,Pending Customer Response,Critical,Email,01-06-2023 05:47,,-1,4,,North America,37.09,-95.71,1634,
237,Leslie Watson,40,Male,iPhone,07-01-2021,Refund Request,Refund request,Closed,Critical,Phone,01-06-2023 08:21,01-06-2023 00:43,875,4,7.633333333333334,Asia-Pacific,1.35,103.81,1752,6.75
238,Marcia Lewis,31,Male,Sony Xperia,16-09-2021,Product Inquiry,Peripheral compatibility,Closed,High,Social media,01-06-2023 00:51,01-06-2023 08:38,623,3,7.783333333333333,Other Global,0,0,1641,6.68
239,Christopher Henderson,69,Female,LG Smart TV,21-01-2021,Refund Request,Product compatibility,Pending Customer Response,Critical,Email,01-06-2023 16:22,,-1,4,,Europe,54.52,15.25,1752,
240,Sara Meza,48,Male,Nest Thermostat,22-02-2020,Cancellation Request,Software bug,Open,Low,Email,,,-1,1,,Other Global,0,0,1695,
241,Michael Adams,66,Male,Philips Hue Lights,25-07-2021,Technical Issue,Delivery problem,Closed,Low,Social media,01-06-2023 12:44,01-06-2023 09:42,676,1,3.033333333333333,Other Global,0,0,1747,8.71
242,Marcus Rice,55,Male,iPhone,26-10-2021,Billing Inquiry,Product compatibility,Closed,Low,Social media,01-06-2023 08:10,01-06-2023 21:49,583,1,13.65,Asia-Pacific,1.35,103.81,1634,4.18
243,Chelsea James,30,Male,Fitbit Charge,29-05-2021,Technical Issue,Delivery problem,Open,Critical,Chat,,,-1,4,,Other Global,0,0,1747,
244,Nicholas Scott,43,Other,LG Washing Machine,21-05-2020,Technical Issue,Delivery problem,Pending Customer Response,Critical,Chat,01-06-2023 06:35,,-1,4,,Other Global,0,0,1747,
245,Kathleen Thornton,66,Female,Microsoft Office,15-01-2020,Cancellation Request,Installation support,Pending Customer Response,Medium,Phone,01-06-2023 06:07,,-1,2,,Latin America,-14.23,-51.92,1695,
246,Andrea Wood,55,Male,iPhone,07-04-2020,Billing Inquiry,Product setup,Pending Customer Response,Medium,Phone,01-06-2023 04:19,,-1,2,,Asia-Pacific,1.35,103.81,1634,
247,Sean Irwin,59,Male,GoPro Hero,09-02-2020,Technical Issue,Account access,Pending Customer Response,Medium,Chat,01-06-2023 05:41,,-1,2,,North America,37.09,-95.71,1747,
248,Edward Bush,37,Other,Microsoft Xbox Controller,22-01-2020,Billing Inquiry,Hardware issue,Open,Medium,Chat,,,-1,2,,Other Global,0,0,1634,
249,Jared Greene,44,Male,Autodesk AutoCAD,22-04-2021,Refund Request,Software bug,Pending Customer Response,Critical,Social media,01-06-2023 09:57,,-1,4,,Middle East,23.88,45.07,1752,
250,David Madden,35,Male,Sony PlayStation,20-09-2021,Refund Request,Product compatibility,Closed,High,Chat,01-06-2023 15:10,01-06-2023 14:34,619,3,0.6,Other Global,0,0,1752,9.74
251,Zachary Weiss,19,Female,Roomba Robot Vacuum,27-07-2021,Technical Issue,Product setup,Closed,Critical,Phone,01-06-2023 03:15,01-06-2023 08:04,674,4,4.816666666666666,Other Global,0,0,1747,7.95
252,James Smith Jr.,29,Other,Microsoft Xbox Controller,05-12-2020,Technical Issue,Payment issue,Pending Customer Response,Critical,Social media,01-06-2023 14:54,,-1,4,,Other Global,0,0,1747,
253,Rebecca Stokes,40,Other,GoPro Action Camera,20-03-2020,Cancellation Request,Network problem,Pending Customer Response,High,Social media,01-06-2023 03:30,,-1,3,,Other Global,0,0,1695,
254,Alexis Lynn,69,Female,MacBook Pro,13-11-2021,Technical Issue,Cancellation request,Pending Customer Response,High,Social media,01-06-2023 19:13,,-1,3,,Other Global,0,0,1747,
255,Wayne Jefferson,51,Female,Google Pixel,15-05-2021,Refund Request,Installation support,Pending Customer Response,Low,Email,01-06-2023 11:01,,-1,1,,Other Global,0,0,1752,
256,Michael Delgado,58,Female,Autodesk AutoCAD,22-11-2020,Refund Request,Network problem,Open,High,Social media,,,-1,3,,Middle East,23.88,45.07,1752,
257,Sierra Stone,58,Female,Google Nest,18-07-2021,Cancellation Request,Installation support,Pending Customer Response,High,Chat,01-06-2023 02:09,,-1,3,,Other Global,0,0,1695,
258,Jon Bowen,24,Female,Nintendo Switch Pro Controller,09-06-2020,Cancellation Request,Hardware issue,Open,High,Social media,,,-1,3,,Other Global,0,0,1695,
259,Melissa Green,59,Female,Nintendo Switch,05-02-2021,Product Inquiry,Cancellation request,Open,High,Chat,,,-1,3,,Other Global,0,0,1641,
260,Ryan Johnson,33,Male,PlayStation,14-08-2021,Billing Inquiry,Battery life,Closed,Low,Social media,01-06-2023 05:54,01-06-2023 11:26,656,1,5.533333333333333,Other Global,0,0,1634,7.64
261,Susan Lee,56,Other,Amazon Kindle,04-05-2021,Billing Inquiry,Network problem,Pending Customer Response,High,Social media,01-06-2023 00:09,,-1,3,,Other Global,0,0,1634,
262,Matthew Taylor,42,Female,Canon DSLR Camera,22-01-2021,Billing Inquiry,Hardware issue,Open,Critical,Phone,,,-1,4,,Other Global,0,0,1634,
